PassengerId,Cabin,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,TotalExpenditure,CryoSleep,VIP,Cabin_class_A,Cabin_class_B,Cabin_class_C,Cabin_class_D,Cabin_class_E,Cabin_class_F,Cabin_class_G,Cabin_class_T,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e
2255_01,C/75/P,44.0,0.0,0.0,0.0,0.0,0.0,Tabdhib Spadicage,True,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2255_02,C/75/P,34.0,0.0,0.0,0.0,0.0,0.0,Polah Spadicage,True,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2256_01,G/360/S,47.0,0.0,0.0,0.0,0.0,0.0,Aarone Batestonley,True,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2257_02,B/66/P,22.0,0.0,0.0,0.0,0.0,0.0,Nasliak Diateous,True,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2261_01,F/441/S,29.0,0.0,0.0,885.0,0.0,0.0,Millia Bairdford,True,885.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2262_01,G/365/P,43.0,485.0,4.0,136.0,48.0,0.0,Clarry Kimpson,False,673.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2263_01,F/456/P,42.0,0.0,0.0,32.0,772.0,0.0,Andie Burnewman,False,804.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2264_01,F/442/S,39.0,0.0,0.0,13.0,0.0,868.0,Lanedy Youngrayes,True,881.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2266_01,F/457/P,30.0,616.0,0.0,185.0,210.0,475.0,Dow Conca,False,1486.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2267_01,E/161/S,43.0,2318.0,0.0,647.0,81.0,0.0,Gratsp Meake,True,3046.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2268_01,G/366/P,19.0,0.0,0.0,0.0,0.0,0.0,Camiet Mcbriggins,False,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2269_01,F/458/P,26.0,0.0,0.0,0.0,0.0,0.0,Ork Blees,True,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2270_01,F/459/P,46.0,171.0,0.0,1257.0,5.0,0.0,Spuffs Fla,True,1433.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2272_03,G/367/P,1.0,0.0,0.0,0.0,0.0,0.0,Ricard Kirks,True,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2273_01,E/162/S,22.0,0.0,0.0,0.0,10.0,778.0,Timmy Hanner,False,788.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2274_01,C/79/P,27.0,0.0,0.0,0.0,0.0,0.0,Alrairk Proorbeng,True,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2274_02,C/79/P,28.0,0.0,0.0,0.0,0.0,0.0,Mino Shoeweely,True,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2275_01,F/460/P,36.0,241.0,0.0,670.0,0.0,0.0,Mos Tirt,False,911.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
2277_01,G/362/S,19.0,26.0,313.0,470.0,0.0,0.0,Diandy Wallerson,False,809.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2280_01,B/92/S,18.0,20.0,1064.0,0.0,0.0,11643.0,Lesat Femoused,False,12727.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2281_01,E/136/P,6.0,0.0,0.0,0.0,0.0,0.0,Rica Hoppers,True,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2284_01,F/463/P,18.0,262.0,302.0,1127.0,4225.0,0.0,Poloos Butte,False,5916.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2288_01,E/163/S,22.0,12.0,746.0,802.0,58.0,0.0,Dia Figuez,False,1618.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2289_01,F/465/P,37.0,20.0,0.0,2559.0,20.0,0.0,Hary Jaff,True,2599.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2291_02,G/365/S,36.0,3.0,0.0,435.0,8.0,277.0,Nancey Pittler,False,723.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2295_02,F/466/P,37.0,0.0,8.0,70.0,360.0,258.0,Jillie Emenez,False,696.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2299_01,F/448/S,35.0,174.0,0.0,381.0,0.0,62.0,Wealke Ramad,False,617.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2301_01,F/449/S,23.0,1010.0,0.0,33.0,10.0,0.0,Colly Hodgesss,True,1053.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2301_03,F/449/S,24.0,1367.0,0.0,1.0,0.0,0.0,Marine Hodgesss,False,1368.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2302_01,A/18/P,54.0,0.0,3381.0,0.0,4463.0,34.0,Sterion Dedometeel,False,7878.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2303_01,F/468/P,52.0,1377.0,0.0,32.0,22.0,0.0,Beal Chort,True,1431.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
2306_01,C/82/P,1.0,0.0,0.0,0.0,0.0,0.0,Batenar Colensid,True,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2306_02,C/82/P,27.0,0.0,0.0,0.0,0.0,0.0,Gomeron Colensid,True,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2306_03,C/82/P,22.0,0.0,297.0,3.0,676.0,2924.0,Asellum Colensid,False,3900.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2306_04,C/82/P,27.0,0.0,12077.0,0.0,75.0,0.0,Izarkab Ticiontral,True,12152.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2306_05,C/82/P,48.0,0.0,0.0,0.0,0.0,0.0,Bram Colensid,True,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2306_06,C/82/P,47.0,1320.0,428.0,4.0,24.0,0.0,Luxons Colensid,False,1776.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2308_01,D/77/S,25.0,0.0,0.0,0.0,0.0,0.0,Plas Pringrous,True,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2308_02,D/77/S,49.0,9.0,2426.0,95.0,1249.0,168.0,Beten Pringrous,False,3947.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2308_03,D/77/S,33.0,0.0,2012.0,1.0,9124.0,4.0,Asellum Pringrous,False,11141.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2308_04,D/77/S,67.0,0.0,4715.0,0.0,599.0,6.0,Polluma Pringrous,True,5320.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2309_01,G/371/P,5.0,0.0,0.0,0.0,0.0,0.0,Feryla Whitledges,False,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2310_01,D/68/P,60.0,0.0,0.0,0.0,0.0,0.0,Alaron Holiabler,True,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2310_02,D/68/P,56.0,0.0,0.0,0.0,0.0,0.0,Geons Holiabler,True,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2310_03,D/68/P,59.0,0.0,2210.0,0.0,4085.0,11.0,Elebara Pleele,False,6306.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2310_04,D/68/P,44.0,0.0,0.0,0.0,0.0,0.0,Enibah Pleele,True,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2311_01,G/372/P,33.0,0.0,763.0,1.0,66.0,84.0,Elsane Cabrewsond,False,914.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2313_01,F/469/P,29.0,1365.0,0.0,791.0,210.0,0.0,Lish Kart,False,2366.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2314_01,G/370/S,13.0,0.0,0.0,0.0,0.0,0.0,Troyce Folemonley,False,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2315_01,B/67/P,34.0,0.0,0.0,0.0,0.0,0.0,Murzima Singmage,True,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2316_01,G/371/S,45.0,0.0,0.0,0.0,0.0,0.0,Shan Blange,True,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2317_01,G/372/S,39.0,0.0,454.0,0.0,454.0,0.0,Ronia Gainebergan,False,908.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2318_01,F/470/P,18.0,128.0,37.0,626.0,0.0,5.0,Lindy Bradamss,False,796.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2319_01,G/373/P,57.0,0.0,0.0,0.0,0.0,0.0,Evendy Estron,False,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2320_01,F/450/S,27.0,0.0,760.0,0.0,21.0,23.0,Thel Francock,False,804.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2321_01,G/373/S,25.0,0.0,0.0,0.0,0.0,0.0,Claura Petermandez,True,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2325_01,G/374/S,22.0,0.0,0.0,0.0,0.0,0.0,Kimmie Hurchez,False,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2327_01,B/68/P,32.0,0.0,4106.0,388.0,892.0,2.0,Alyat Oidederval,True,5388.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2332_01,F/453/S,21.0,556.0,0.0,20.0,1589.0,0.0,Cellex Mccarry,False,2165.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2333_01,E/137/P,16.0,0.0,0.0,0.0,0.0,0.0,Igrish Fiha,False,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2336_01,A/30/S,45.0,0.0,0.0,0.0,0.0,0.0,Alhail Fulatorly,True,0.0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
2336_02,A/30/S,44.0,1409.0,910.0,17.0,1452.0,3782.0,Wezna Fulatorly,False,7570.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2338_01,G/376/P,27.0,0.0,0.0,0.0,0.0,0.0,Elenay Moodman,True,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2338_02,F/474/P,26.0,14.0,0.0,0.0,857.0,0.0,Julion Moodman,False,871.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2339_01,F/475/P,46.0,1290.0,0.0,57.0,0.0,0.0,Book Shrie,False,1347.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2340_01,F/454/S,24.0,0.0,0.0,648.0,0.0,0.0,Karlie Huntt,False,648.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2341_01,F/455/S,15.0,0.0,785.0,0.0,0.0,0.0,Karlie Hubbarnett,True,785.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2347_02,G/377/P,11.0,0.0,0.0,0.0,0.0,0.0,Janne Wellierras,True,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2347_03,G/377/P,7.0,0.0,0.0,0.0,0.0,0.0,Ward Wellierras,False,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2347_04,G/377/P,0.0,0.0,0.0,0.0,0.0,0.0,Joanry Wellierras,True,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2347_05,G/377/P,15.0,0.0,0.0,0.0,0.0,0.0,Lewise Wellierras,True,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2348_01,D/78/S,44.0,0.0,1223.0,78.0,1418.0,1239.0,Asellux Alaring,False,3958.0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2349_01,G/379/S,35.0,0.0,722.0,0.0,0.0,185.0,All Brookes,False,907.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2353_02,F/457/S,13.0,880.0,0.0,0.0,0.0,0.0,Lawren Morgerson,False,880.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2356_01,D/80/S,45.0,773.0,82.0,0.0,6.0,0.0,Koat Peane,False,861.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2357_01,E/139/P,20.0,0.0,409.0,994.0,215.0,0.0,Vandy Whitez,False,1618.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2360_01,G/379/P,24.0,0.0,0.0,0.0,0.0,0.0,Dorene Boyersons,True,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2361_01,G/380/P,3.0,0.0,0.0,0.0,0.0,0.0,Teryla Belley,False,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2363_01,C/85/S,28.0,2416.0,8926.0,41.0,1.0,462.0,Castab Unregul,True,11846.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2364_01,G/381/P,44.0,0.0,4.0,6.0,864.0,33.0,Sta Roachez,True,907.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2366_01,F/482/P,35.0,0.0,0.0,0.0,0.0,0.0,Almone Raste,False,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2367_01,F/483/P,19.0,0.0,0.0,1.0,644.0,0.0,Mela Brookes,False,645.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2368_01,E/141/P,22.0,579.0,0.0,267.0,0.0,108.0,Prow Potte,False,954.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2369_01,F/484/P,30.0,3.0,0.0,880.0,0.0,40.0,Netty Youngrayes,False,923.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2373_01,D/81/S,36.0,0.0,4756.0,0.0,7818.0,96.0,Bens Aneetle,False,12670.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2374_01,E/166/S,20.0,464.0,0.0,1432.0,0.0,0.0,Gers Sames,True,1896.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2375_01,G/383/P,22.0,0.0,0.0,659.0,94.0,0.0,Jeroy Franankson,True,753.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2376_01,F/459/S,22.0,0.0,30.0,0.0,0.0,673.0,Harlos Coffmaney,False,703.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2377_01,C/83/P,32.0,0.0,0.0,0.0,0.0,0.0,Alark Noxiong,True,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2379_01,F/487/P,35.0,194.0,0.0,678.0,0.0,0.0,Monard Grifford,False,872.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2384_01,G/383/S,57.0,0.0,0.0,0.0,0.0,0.0,Paulah Cleachrand,False,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2384_02,G/383/S,3.0,0.0,0.0,0.0,0.0,0.0,Landa Cleachrand,False,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2384_03,G/383/S,11.0,0.0,0.0,0.0,0.0,0.0,Cathya Pollarkeeks,True,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2384_04,G/383/S,4.0,0.0,0.0,0.0,0.0,0.0,Loreen Cleachrand,True,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2385_01,F/461/S,23.0,1773.0,0.0,78.0,0.0,3.0,Jacats Pité,False,1854.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2389_01,G/384/S,22.0,0.0,46.0,0.0,676.0,0.0,Annon Solon,False,722.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2391_01,E/143/P,20.0,768.0,19.0,0.0,1.0,0.0,Chery Hendrys,False,788.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2392_01,G/386/P,37.0,0.0,0.0,0.0,0.0,0.0,Isaacy Salin,True,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2396_01,E/168/S,46.0,0.0,557.0,0.0,287.0,781.0,Deaney Handertiz,False,1625.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2396_02,G/386/S,30.0,854.0,0.0,30.0,0.0,0.0,Sallie Handertiz,False,884.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2397_01,G/387/S,36.0,0.0,810.0,0.0,0.0,0.0,Elenna Raney,False,810.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2398_01,F/490/P,21.0,0.0,780.0,44.0,0.0,5.0,Loresa Barnolaney,False,829.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2399_01,E/169/S,25.0,854.0,0.0,319.0,0.0,0.0,Stisps Sin,False,1173.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2401_01,G/388/P,42.0,0.0,0.0,0.0,0.0,0.0,Luise Francock,True,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2404_01,C/86/S,29.0,0.0,544.0,7.0,2650.0,1561.0,Scharab Disheract,False,4762.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2404_02,C/86/S,17.0,0.0,0.0,0.0,0.0,0.0,Alatik Disheract,True,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2404_03,C/86/S,36.0,828.0,5553.0,130.0,47.0,1171.0,Girtan Oilpuring,True,7729.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2404_04,C/86/S,44.0,0.0,0.0,0.0,0.0,0.0,Dira Disheract,True,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2406_01,F/465/S,18.0,0.0,0.0,0.0,0.0,0.0,Cornys Pie,True,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2409_01,F/492/P,22.0,292.0,395.0,0.0,0.0,3.0,Briam Pottonalden,False,690.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2409_02,G/390/P,22.0,0.0,0.0,0.0,0.0,0.0,Eulahy Pottonalden,True,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2412_01,G/392/P,24.0,0.0,0.0,0.0,0.0,0.0,Rone Bertsontry,True,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2413_01,G/390/S,18.0,0.0,0.0,0.0,0.0,0.0,Tyrona Barnoldeney,True,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2414_01,T/1/P,42.0,0.0,1829.0,2.0,3133.0,2447.0,Mergak Headfair,False,7411.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2416_01,G/391/S,43.0,9.0,0.0,1079.0,0.0,729.0,Lesley Nolds,False,1817.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2417_01,G/393/P,32.0,11.0,31.0,0.0,836.0,9.0,Shanya Mcgowaymond,False,887.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2419_01,G/394/P,15.0,0.0,0.0,0.0,0.0,0.0,Eriney Mclainez,True,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2423_01,G/395/P,20.0,0.0,0.0,0.0,0.0,0.0,Bonya Boltond,False,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2424_01,G/393/S,34.0,34.0,223.0,1559.0,0.0,0.0,Hanna Fishopper,True,1816.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2426_01,F/466/S,70.0,0.0,0.0,0.0,0.0,0.0,Colatz Gine,True,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2426_02,F/466/S,18.0,0.0,0.0,0.0,0.0,0.0,Kies Gine,True,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2427_01,B/94/S,26.0,0.0,0.0,0.0,0.0,0.0,Marfak Geneltic,True,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2429_01,F/497/P,17.0,112.0,56.0,332.0,0.0,606.0,Idace Vinozarks,False,1106.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2431_01,F/498/P,13.0,0.0,2.0,0.0,566.0,208.0,Candy Josesh,False,776.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2435_01,F/467/S,33.0,4.0,0.0,28.0,0.0,2757.0,Lynnee Bonder,False,2789.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2438_01,F/503/P,23.0,0.0,0.0,0.0,0.0,0.0,Totse Stake,True,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2439_01,F/504/P,24.0,227.0,537.0,13.0,0.0,0.0,Ninald Bardinard,True,777.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2441_01,F/468/S,17.0,0.0,11.0,493.0,0.0,372.0,Tamin Bowenasey,False,876.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2444_01,F/506/P,43.0,6.0,236.0,3.0,448.0,54.0,Benew Pentss,False,747.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2446_01,F/507/P,33.0,0.0,0.0,661.0,0.0,94.0,Lestie Hoppernardy,True,755.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2449_01,F/508/P,28.0,0.0,0.0,0.0,0.0,0.0,Hon Nacke,True,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2449_02,E/146/P,27.0,0.0,0.0,0.0,0.0,0.0,Tark Nacke,False,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2449_03,F/508/P,7.0,0.0,0.0,0.0,0.0,0.0,Moss Nacke,True,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2451_01,G/395/S,16.0,0.0,0.0,0.0,0.0,0.0,Valey Currisones,False,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2453_01,E/147/P,27.0,0.0,0.0,0.0,0.0,0.0,Ter Teake,True,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2454_01,F/510/P,19.0,0.0,0.0,0.0,157.0,644.0,Jeandy Monroellynn,False,801.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2455_01,F/471/S,42.0,554.0,0.0,1168.0,0.0,275.0,Naish Muste,False,1997.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2456_01,G/399/P,13.0,0.0,0.0,0.0,0.0,0.0,Dorey Jarvey,False,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2457_01,G/400/P,16.0,0.0,0.0,0.0,0.0,0.0,Brada Raney,True,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2458_01,F/511/P,21.0,31.0,93.0,578.0,0.0,0.0,Rald Mcphernard,True,702.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2460_01,G/402/P,28.0,0.0,0.0,0.0,0.0,0.0,Man Solon,True,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2461_01,G/396/S,69.0,0.0,0.0,0.0,0.0,0.0,Idary Leeves,False,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2467_01,D/83/S,42.0,999.0,0.0,49.0,0.0,11.0,Grake Datty,False,1059.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2470_01,G/398/S,23.0,139.0,0.0,0.0,567.0,0.0,Mollen Bookst,False,706.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2471_01,G/403/P,45.0,0.0,0.0,450.0,94.0,364.0,Brance Johnsby,False,908.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2472_01,E/173/S,30.0,756.0,4.0,30.0,0.0,0.0,Elara Patrichane,False,790.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2475_01,C/85/P,27.0,0.0,27.0,0.0,3573.0,3643.0,Golaron Folhal,False,7243.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2477_02,C/86/P,50.0,0.0,0.0,0.0,0.0,0.0,Hasich Suptibler,True,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2478_01,G/404/P,52.0,0.0,0.0,0.0,0.0,0.0,Analdy Bardina,False,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2480_01,F/476/S,41.0,682.0,0.0,0.0,0.0,17.0,Allara Llovers,False,699.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2483_01,F/477/S,35.0,2594.0,195.0,0.0,0.0,0.0,Eulah Crayeson,False,2789.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2486_01,F/513/P,26.0,552.0,192.0,30.0,0.0,1.0,Marily Lopelases,False,775.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2486_02,F/513/P,17.0,584.0,738.0,54.0,0.0,621.0,Alber Lopelases,False,1997.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2488_01,D/85/S,69.0,4483.0,0.0,525.0,0.0,500.0,Meal Wate,False,5508.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2489_01,B/72/P,27.0,0.0,0.0,0.0,0.0,0.0,Alraida Purellliss,True,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2491_01,G/401/S,25.0,2.0,2762.0,552.0,0.0,1391.0,Eila Haydenzier,False,4707.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2492_01,F/480/S,27.0,0.0,0.0,0.0,0.0,0.0,Pebuts Burry,True,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2496_01,F/481/S,25.0,64.0,0.0,0.0,660.0,0.0,Ireen Goody,False,724.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2498_01,E/176/S,14.0,148.0,0.0,34.0,808.0,0.0,Dorice Kellson,False,990.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2499_01,C/89/S,27.0,0.0,0.0,0.0,0.0,0.0,Minus Valindle,True,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2500_01,G/403/S,22.0,272.0,44.0,0.0,1064.0,418.0,Curtle Hoppernardy,False,1798.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2502_01,G/404/S,24.0,873.0,12.0,1.0,0.0,3.0,Karlie Beckerson,False,889.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2503_01,F/516/P,27.0,311.0,0.0,745.0,232.0,0.0,Froops Shrie,False,1288.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2503_02,F/516/P,4.0,0.0,0.0,0.0,0.0,0.0,Eet Shrie,True,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2505_01,E/149/P,19.0,0.0,13.0,291.0,481.0,2.0,Dia Mckinn,False,787.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2505_02,E/149/P,19.0,0.0,5.0,4.0,541.0,238.0,Hilley Mckinn,False,788.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
